label,mu_1,mu_2,mu_3,mu_4,mu_5,mu_6,mu_7,mu_8,mu_9,mu_10,mu_11,mu_12,var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12
2.0,-0.006861381,0.005796306,0.013300929,-0.0018048733,-0.007573299,-0.015549526,-0.0016538016,-0.00050371885,-0.010686678,-0.0062704682,0.006833166,-0.007970329,0.99635684,1.0036271,0.99312025,0.99432534,0.99460304,0.99787503,0.983824,1.0003777,1.0032934,0.99178433,0.9987379,0.9974757
2.0,-0.006774597,0.0021751858,0.010317739,0.0038151592,-0.0022578612,-0.008079279,-0.0032614805,-0.0026818663,-0.00556837,-0.0056740046,0.0032828003,-0.005265411,0.9961216,0.99820775,0.99679786,0.99811465,0.9938478,0.98681116,0.9883477,0.9945827,0.9958388,0.99676776,0.99048483,0.9939866
2.0,-0.009954721,0.004352033,0.015049364,0.0015875921,-0.0037172511,-0.0132178925,-0.0065108873,-0.0050142817,-0.0089810155,-0.0069043804,0.008123137,-0.0046867244,0.99683166,0.99926627,0.9946035,0.99587166,0.9924616,0.99165803,0.98793167,0.99826473,1.0010536,0.995543,0.9970566,0.9949134
3.0,-0.0050687455,0.005230535,0.01640338,0.002243407,8.318573e-06,-0.013075639,-0.007391073,-0.0072507896,-0.008956454,-0.0052156765,0.0065781176,-0.0017821379,0.9972428,0.9974788,0.99217284,0.99444807,0.99252397,0.9943471,0.9875703,1.0004568,1.0024778,0.99874073,0.9989161,0.9970752
3.0,-0.0015806928,0.0023915917,0.0075606033,0.007541634,0.0034746826,-0.0049873367,-0.0038299114,-0.0035314523,-0.0022136085,-0.002905704,-0.002670534,-0.0026229843,0.99561614,0.99471706,0.99802506,0.9991731,0.99484897,0.98213047,0.99072355,0.9920881,0.99086946,0.99990296,0.98623186,0.9948833
3.0,-0.004058417,0.0017199628,0.008557055,0.004918851,-0.00095682964,-0.0062624067,-0.001616694,-0.0016533136,-0.0040634554,-0.0045915395,0.00061424077,-0.005112201,0.99575496,0.99787456,0.9970357,0.9987775,0.99477416,0.985613,0.98826057,0.9935645,0.9940801,0.99729437,0.9882447,0.99437433
3.0,0.0020953268,0.0014516413,0.0051859096,0.0067908242,0.0019902512,-0.0025280342,0.0016087852,0.0002421774,-0.0014295112,-0.002535589,-0.005108364,-0.0041805096,0.99554867,0.9970345,0.9974314,0.99928045,0.9966716,0.9846396,0.9881531,0.9914181,0.9912395,0.99884665,0.98441714,0.9950284
3.0,-0.002352994,0.0058093593,0.015337262,0.00096260756,-0.00094386935,-0.01341904,-0.0050668754,-0.0055665523,-0.009502014,-0.0044743344,0.005192898,-0.002744414,0.9970753,0.9989231,0.9913434,0.99365115,0.99361074,0.9972717,0.9856275,1.0014186,1.0031956,0.99798137,0.99927986,0.99857336
3.0,0.0050104856,0.0016332194,0.0038011074,0.0077687055,0.0038179196,-0.00090041757,0.0025436766,0.000725694,-0.00019101799,-0.001507137,-0.007894903,-0.0033769459,0.9955663,0.99630255,0.9977268,0.99935794,0.9974722,0.98410916,0.98842865,0.9903581,0.9898369,0.9998199,0.9828398,0.9953761
3.0,0.014597468,0.003027998,-0.00026832893,0.01067432,0.010135654,0.004073754,0.002956804,0.0012659468,0.0027861372,0.0016104933,-0.017231926,0.0010248348,0.99661875,0.99287045,0.9990432,0.9984998,0.9996378,0.98318696,0.9904205,0.98641014,0.98539186,1.0045755,0.9784618,0.99597347
3.0,-0.0050694123,0.0053396337,0.016174417,0.0018567145,-0.00058203563,-0.013317127,-0.0068554804,-0.0067464076,-0.009040626,-0.0052620657,0.006546147,-0.002272889,0.9971478,0.99802434,0.99221677,0.994371,0.99269927,0.99478245,0.9871715,1.0005094,1.0025866,0.9981804,0.99894005,0.9972222
3.0,-0.005648583,0.0024491884,0.0098706,0.005177647,9.409338e-05,-0.0073010176,-0.004650265,-0.0039479584,-0.0047247875,-0.0049422625,0.001721412,-0.0037498996,0.9961991,0.9962996,0.99734056,0.9981421,0.993707,0.98505425,0.9897648,0.9937404,0.994275,0.9985351,0.98948276,0.9940387
3.0,-0.007273879,0.00520055,0.015664596,0.0013585091,-0.0023408905,-0.013425332,-0.006454628,-0.005662456,-0.009760404,-0.0061650854,0.0073427707,-0.003436394,0.997306,0.9987892,0.9932178,0.99466884,0.99268204,0.9944703,0.98745245,0.99957246,1.0024959,0.9968389,0.9985649,0.9959657
3.0,0.02629432,0.0040997416,-0.004925195,0.013769805,0.016838279,0.010462105,0.008518331,0.0051307697,0.007955989,0.006246358,-0.028151035,0.0029214658,0.9968032,0.9921598,0.99944466,0.999266,1.004462,0.98249465,0.99022454,0.982603,0.9811382,1.0058837,0.9732992,0.99806666
3.0,-0.008211691,0.0026950277,0.011647683,0.003615342,-0.0020353347,-0.009143632,-0.0050749406,-0.004099611,-0.006295086,-0.0061229635,0.0046653375,-0.0046154037,0.9964331,0.9976372,0.99670327,0.9976014,0.9930816,0.9871128,0.98900056,0.995121,0.99663675,0.99716437,0.99189585,0.9938058
3.0,0.0073249415,0.0021882802,0.0027585626,0.008675858,0.0058695935,0.0003059581,0.002260182,0.00045104325,0.00065395795,-0.0006376654,-0.010378391,-0.0021084957,0.9958582,0.9950179,0.99829197,0.9990536,0.997916,0.98353416,0.989262,0.98928005,0.9884623,1.0012447,0.9817363,0.99555343
3.0,-0.009714525,0.0028860345,0.01299968,0.0033490658,-0.0026337989,-0.010721143,-0.006144304,-0.004621934,-0.0068849027,-0.0063847397,0.006311856,-0.00479215,0.99624485,0.9981083,0.9961606,0.9976391,0.99269015,0.9872083,0.98897815,0.9961089,0.99758106,0.9963592,0.9933232,0.99414086
3.0,0.003162913,0.0050291605,0.015534487,0.0022891685,0.0031904355,-0.011390414,-0.0056231283,-0.0076376423,-0.008224861,-0.002384076,0.0028641298,-2.8692186e-05,0.99719816,0.9965372,0.9891843,0.9932962,0.99393743,0.9979234,0.9851011,1.0030909,1.0029376,1.0021594,0.9991004,1.0004256
3.0,-0.008840654,0.0029242262,0.012392353,0.0039314106,-0.0013875738,-0.009697445,-0.0063633323,-0.0051389895,-0.00631296,-0.0061186105,0.005190037,-0.004049577,0.9964304,0.9970146,0.9966565,0.99755484,0.99265605,0.9865599,0.9895989,0.995365,0.99666125,0.9975515,0.9924263,0.9938827
4.0,-0.0088936575,0.0028967224,0.0123847835,0.0038606524,-0.001582548,-0.009763479,-0.0062687024,-0.0049993508,-0.006410136,-0.0061512105,0.0052595437,-0.004150901,0.9964248,0.99715996,0.99660635,0.9975597,0.992696,0.9866629,0.98951316,0.99540347,0.99676085,0.997414,0.9924754,0.993882
4.0,0.0032463148,0.0015612356,0.0046561994,0.007197827,0.0027912706,-0.0018770993,0.0018342845,0.00032118335,-0.00095674396,-0.0021402426,-0.0062238052,-0.0037642047,0.99558735,0.99663895,0.99759126,0.9992759,0.99693143,0.98438835,0.9883452,0.99096835,0.9906439,0.99934304,0.9838004,0.99514633
4.0,0.0013500601,0.0015656203,0.005594678,0.006567821,0.0017638169,-0.002948217,0.0010014884,-0.00017245859,-0.0017695259,-0.0028149486,-0.0044587925,-0.004152797,0.9956435,0.9969472,0.99748874,0.9991271,0.99635565,0.9847268,0.98829544,0.9916103,0.9915195,0.9988518,0.98489666,0.99489886
4.0,-0.009904772,0.0033622757,0.013820358,0.0038287863,-0.0011315793,-0.010792088,-0.007914208,-0.006368015,-0.0069838297,-0.0064274017,0.006510012,-0.0033872463,0.99665076,0.996637,0.99621737,0.99712485,0.99203104,0.98701096,0.9900492,0.99610984,0.9976508,0.99782956,0.99392694,0.9939158
4.0,-0.0011814013,0.00199648,0.0070453696,0.005870551,0.001157809,-0.004392389,-0.0010984614,-0.001664564,-0.0028907834,-0.0037198197,-0.0022622421,-0.0039818212,0.99598587,0.9965767,0.99764687,0.9985625,0.9952951,0.9850538,0.9888455,0.99228364,0.99250215,0.9989372,0.9865758,0.9944578
4.0,-0.0056114458,0.0019474812,0.009513151,0.004090376,-0.0019714907,-0.007236343,-0.002328582,-0.0020649917,-0.0050350586,-0.0053277947,0.002216287,-0.005331956,0.9960143,0.998244,0.9968918,0.99834025,0.994258,0.98658645,0.98814136,0.9941571,0.9952379,0.99690735,0.9895627,0.99408275
4.0,-0.008470297,0.002763968,0.011938103,0.0038451776,-0.0017125532,-0.009386126,-0.0056932196,-0.0045496225,-0.006275112,-0.006070135,0.0048385933,-0.0043418556,0.9963967,0.997331,0.99668694,0.9976452,0.99291295,0.98669845,0.98931843,0.9951926,0.99655235,0.9973413,0.9920504,0.9938631
4.0,0.003152512,0.0009704456,0.0045647286,0.0065461546,0.0013601556,-0.0017927252,0.0036219284,0.0016255379,-0.0010723267,-0.0024482068,-0.0056273267,-0.004918739,0.9953595,0.99803936,0.99705106,0.99956626,0.99727124,0.9853522,0.98711747,0.9913962,0.9914509,0.9981885,0.9838614,0.9951572
4.0,0.007034607,0.0057921074,0.013448898,0.000615716,0.0017540269,-0.011509415,-0.0024131984,-0.0049974285,-0.0093311835,-0.0012155492,0.0005371794,-0.0014856234,0.9969295,0.9982766,0.98834026,0.99235463,0.995655,1.0013583,0.98254865,1.0040611,1.0032865,1.0012835,0.9990605,1.0025293
4.0,0.0047840327,0.0055702515,0.014396474,0.0011634305,0.0019416995,-0.011745371,-0.0037022159,-0.005971983,-0.008897238,-0.0019508116,0.001816988,-0.0011383034,0.9970183,0.997843,0.9889112,0.99274915,0.9948478,0.9999162,0.9836539,1.0035071,1.0032225,1.0011815,0.9991403,1.0014639
4.0,-0.0087425,0.0026072636,0.011933271,0.003352873,-0.0027249008,-0.009710167,-0.00489245,-0.0037733093,-0.006456349,-0.006223621,0.005258523,-0.005142357,0.9962275,0.9982766,0.9964641,0.99778193,0.99313205,0.9872423,0.9886261,0.99551797,0.9970075,0.9963873,0.9922676,0.9939946
4.0,0.008002192,0.0053362288,0.013698574,0.0010716841,0.002917312,-0.010916468,-0.002820786,-0.005859133,-0.008623726,-0.0007983837,0.0002297312,-0.0007165,0.9969245,0.99757296,0.98789835,0.9924099,0.9955385,1.0011138,0.9825367,1.0044235,1.0030653,1.0024549,0.9988715,1.0028052
4.0,-0.007665843,0.0050231405,0.016113054,0.0019060671,-0.0016798414,-0.013512388,-0.0072821304,-0.0064865015,-0.008931096,-0.006083701,0.0075808465,-0.0030527003,0.99701375,0.99832416,0.9933088,0.9950274,0.99233186,0.9930859,0.98783576,0.99954134,1.0019531,0.99713826,0.9983522,0.99614537
4.0,-0.004018832,0.0019702315,0.0086922385,0.005339019,-9.296462e-05,-0.0062530525,-0.0026092827,-0.002449233,-0.003959601,-0.0044468734,0.0003735423,-0.0044092536,0.9958589,0.99705446,0.99726325,0.9986729,0.99452186,0.9850069,0.98895377,0.99335706,0.99366003,0.99801177,0.9882068,0.99435174
4.0,-0.008900106,0.0028325208,0.012272373,0.0035234913,-0.0021644607,-0.00978661,-0.0057005063,-0.0045011565,-0.0065803286,-0.006269414,0.0053766966,-0.004553076,0.99642086,0.99767023,0.9965239,0.9975411,0.9928397,0.98716295,0.98911226,0.9954955,0.99704367,0.9969919,0.99254453,0.99387395
4.0,0.024544477,0.004214082,0.0081071295,-0.0011153445,0.0053594373,-0.0070103705,0.0037783794,-0.0029010996,-0.00801536,0.0053889547,-0.008549482,-0.0008722469,0.99587023,0.99800414,0.9834423,0.99051625,1.0002542,1.0082303,0.9751014,1.0090016,1.0010772,1.0073487,0.99647915,1.0105261
4.0,7.272512e-05,0.0017903447,0.0063241906,0.006348267,0.001591254,-0.0037080497,-0.00021648407,-0.0010102205,-0.0022870488,-0.0031954441,-0.003415659,-0.0039863884,0.99577683,0.99665457,0.9975934,0.9989081,0.99581206,0.9846583,0.98869294,0.99191934,0.9918754,0.9989411,0.9856762,0.9947174
4.0,-0.009159587,0.0030994788,0.012855023,0.003987357,-0.0010827743,-0.009959988,-0.0070356354,-0.0057195537,-0.0064795585,-0.0062031467,0.005546309,-0.0036751553,0.9965458,0.99667776,0.99659055,0.9973834,0.9923886,0.98659235,0.9898964,0.9955293,0.99686676,0.9978574,0.9928538,0.993843
4.0,0.0010422543,0.0015601888,0.0057644397,0.006545499,0.0016700961,-0.003141109,0.0007852316,-0.00029357895,-0.0018844027,-0.0028801728,-0.004192628,-0.004159622,0.9956304,0.99695224,0.99746186,0.99914795,0.99625725,0.98466206,0.9883518,0.991709,0.991599,0.9987962,0.985042,0.99488306
4.0,0.006217003,0.0021198802,0.0032945015,0.00840731,0.005308371,-0.00030543655,0.0017825738,0.0001483038,0.0002328679,-0.000993995,-0.009348638,-0.0023304932,0.99582154,0.9951774,0.9982065,0.999071,0.9975639,0.9835532,0.9892588,0.98966223,0.9888845,1.0009604,0.9822743,0.9954361
4.0,-0.0019240826,0.0015054904,0.0073001236,0.0054107755,-0.00022489578,-0.004876524,-0.0001357235,-0.0007483773,-0.003163035,-0.003964659,-0.0012922958,-0.005028192,0.99565345,0.99782145,0.9971417,0.9990026,0.9954734,0.98544073,0.9879827,0.9928573,0.99318486,0.9976525,0.98686177,0.99457383
4.0,-0.005699303,0.005357921,0.015993524,0.001640439,-0.0012337454,-0.013460681,-0.006649606,-0.0063111,-0.009302678,-0.005521858,0.00676547,-0.0027111918,0.9971645,0.99837834,0.99249274,0.99443877,0.99274254,0.9947646,0.9871697,1.0002649,1.0026059,0.9976325,0.9988796,0.9969352
4.0,0.01704406,0.0012264699,-0.0014814697,0.010493636,0.008535001,0.005878024,0.010274179,0.0056676306,0.0047086757,0.002268402,-0.018013127,-0.0021430664,0.99525243,0.99662507,0.99720436,1.0002856,1.0018083,0.9844579,0.9869363,0.9869469,0.9864614,1.0012456,0.9769833,0.9969352
5.0,-0.0010674521,0.0017885417,0.006942086,0.005982727,0.0009835549,-0.0043780804,-0.0006725192,-0.0012808442,-0.0027332706,-0.0035798773,-0.0023236573,-0.004251927,0.9957736,0.9969001,0.997489,0.99887234,0.9954854,0.9848427,0.9886283,0.9923484,0.9924195,0.9985613,0.9863589,0.99461484
5.0,-0.0041764155,0.0020440333,0.008790519,0.005185887,-0.00018976256,-0.006321799,-0.0026984178,-0.00254656,-0.004091846,-0.0045735184,0.0005379915,-0.0044023916,0.99594754,0.9970469,0.9972895,0.99852985,0.99443877,0.9852378,0.98894405,0.9933965,0.9938328,0.9980475,0.98839426,0.9942719
5.0,-0.006468136,0.005205285,0.016140137,0.0018463284,-0.001187209,-0.013392322,-0.0070630386,-0.006579049,-0.009146101,-0.0057391524,0.007108398,-0.0026598386,0.9971677,0.9981638,0.9927941,0.99465024,0.99250937,0.99407446,0.9875614,0.99997425,1.0023601,0.9976588,0.998697,0.9965465
5.0,0.00025315583,0.005678378,0.015248302,0.001325272,0.00057291985,-0.012696836,-0.0049797446,-0.006130703,-0.009230962,-0.0035441127,0.0040164143,-0.0017509684,0.9971498,0.99813074,0.99037236,0.99333495,0.9939122,0.99801815,0.9852031,1.002176,1.0032496,0.99954075,0.99931335,0.9995107
5.0,-0.0072592646,0.005124461,0.016023587,0.0017594621,-0.001706183,-0.013462875,-0.0070319027,-0.006320175,-0.009203909,-0.0060145035,0.007402979,-0.0030287057,0.9971338,0.99839145,0.9931487,0.99483407,0.99245864,0.9936899,0.987678,0.99966156,1.0022044,0.9972082,0.99850816,0.996207
5.0,-0.009358551,0.004601352,0.015688743,0.0019618198,-0.002540946,-0.013242938,-0.0073053986,-0.0060423575,-0.008857487,-0.0066334046,0.008065835,-0.0037318468,0.99695045,0.9985121,0.9942256,0.99561065,0.9921885,0.9917637,0.988279,0.9986367,1.0012428,0.99649215,0.99753094,0.99522376
5.0,0.005115919,0.0016250424,0.0037472732,0.0077826083,0.0038404688,-0.0008385405,0.0026222467,0.0007787049,-0.00015793182,-0.0014808346,-0.007981166,-0.0033720508,0.99556726,0.9963128,0.997722,0.9993595,0.99750996,0.9841288,0.98840684,0.99032784,0.9898148,0.99983287,0.98278755,0.9953842
5.0,-0.004890334,0.0020667613,0.0092007555,0.0048241764,-0.00072240457,-0.006775208,-0.0028427467,-0.002605848,-0.0044419616,-0.004870292,0.0012825653,-0.0046524145,0.9959791,0.9973434,0.997176,0.9984373,0.994269,0.98561406,0.9887801,0.9937141,0.9943425,0.9977062,0.98893404,0.99419665
5.0,-0.0077374354,0.005000934,0.016085144,0.0019188076,-0.0016241744,-0.013340045,-0.007305976,-0.006513782,-0.009092045,-0.0061450284,0.0075920746,-0.0029703714,0.99715054,0.9981954,0.99337167,0.9949813,0.9923033,0.993209,0.9879653,0.9994381,1.0019925,0.9972977,0.9983312,0.99591994
5.0,0.010807902,0.0017883144,0.0011503361,0.00939846,0.0067631416,0.0022773072,0.0052258,0.0024197213,0.002144415,0.00046895072,-0.013160676,-0.0022418909,0.99555045,0.9956557,0.9979112,0.9996119,0.99936604,0.983711,0.98839,0.98846954,0.98762196,1.0011059,0.9799045,0.996116
1.0,-0.010467593,0.003525108,0.013720494,0.0014338419,-0.0050487258,-0.012357522,-0.0050388537,-0.0034379885,-0.008554884,-0.007119406,0.0077863038,-0.0060411133,0.99652463,1.0001321,0.9953509,0.9966992,0.99291176,0.9906482,0.9874908,0.9973735,1.0000551,0.9945157,0.99548674,0.99435747
1.0,-0.009235736,0.003090594,0.012879845,0.003966257,-0.0011710748,-0.010049999,-0.007047355,-0.0056848563,-0.006526849,-0.006219335,0.005608268,-0.0037221983,0.99653226,0.99673194,0.9965565,0.9973859,0.9924014,0.98660916,0.98987174,0.9955643,0.99692774,0.99777514,0.99291176,0.99384886
1.0,-0.0021571554,0.0057545975,0.015322056,0.0007562712,-0.0011356473,-0.013819452,-0.0048193038,-0.0055289194,-0.008801262,-0.004410047,0.005141653,-0.0029903166,0.99670815,0.9992939,0.99124783,0.99363637,0.99366564,0.9972159,0.9851274,1.0016603,1.0030546,0.9976312,0.9991695,0.99906206
1.0,0.002090022,0.0060821734,0.0143563375,0.00038777292,-0.00017390028,-0.012996137,-0.0033022054,-0.004917357,-0.009357806,-0.0029779542,0.0029836446,-0.0025582984,0.99685645,0.99920624,0.989949,0.992839,0.9946793,0.9997448,0.9837707,1.0027742,1.0033956,0.99892265,0.99930966,1.0007323
1.0,-0.0023895837,0.0052873567,0.016028296,0.0021356717,0.00087251887,-0.012546092,-0.0066642314,-0.007109452,-0.009269705,-0.0043815877,0.0053391233,-0.0012638457,0.9974584,0.99720937,0.99115515,0.9938875,0.99308914,0.99611384,0.98681796,1.0012773,1.0029837,0.999771,0.9992098,0.9979125
1.0,-0.008117199,0.0016463473,0.010496352,0.0014098659,-0.006411683,-0.009302169,-2.2564083e-05,0.00033557415,-0.0066031925,-0.0066474658,0.0053751618,-0.008462984,0.9957164,1.0019462,0.9958795,0.9983495,0.99451095,0.9897561,0.9854678,0.99606913,0.99806714,0.9931311,0.9917751,0.9942255
1.0,-0.010007471,0.0034770928,0.013941787,0.0032004043,-0.0018271767,-0.010983601,-0.0073471703,-0.00595288,-0.0074931206,-0.006694598,0.0068843067,-0.0037376583,0.99684536,0.99721664,0.9960144,0.9967787,0.9921099,0.9882779,0.98955667,0.99640083,0.9984293,0.9974406,0.9944573,0.99382
1.0,-0.009671666,0.0044619516,0.015569922,0.0020746365,-0.0025571883,-0.013044182,-0.0073909797,-0.006056603,-0.008784886,-0.0067301616,0.008096494,-0.0037579387,0.99696654,0.9983844,0.9944572,0.9957509,0.99212986,0.991358,0.9884734,0.99836975,1.000993,0.9965414,0.99725115,0.9949624
1.0,-0.010366008,0.0035373606,0.014314357,0.0029534027,-0.0024155043,-0.011711195,-0.007304687,-0.0057275705,-0.00764265,-0.006728083,0.0074035227,-0.004141573,0.99661505,0.99784005,0.99570453,0.99688596,0.99215466,0.9884336,0.98919255,0.99686986,0.9988524,0.99668324,0.9949795,0.9941881
1.0,-0.0004343763,0.0016728863,0.0065379366,0.006012827,0.00096075237,-0.0039855875,1.6912818e-06,-0.0008020997,-0.0025376882,-0.0034372918,-0.002831228,-0.0043764226,0.99574435,0.9970901,0.99744105,0.9989204,0.99576753,0.98501617,0.9883779,0.99218506,0.9923124,0.9985115,0.9859931,0.9946612
2.0,-0.004435826,0.00629225,0.013788849,-0.0012095124,-0.005394239,-0.015102211,-0.0023805425,-0.001966752,-0.010550162,-0.005413091,0.0057825223,-0.006229434,0.99658424,1.0022718,0.9923125,0.9936855,0.99450296,0.9985771,0.9840415,1.000977,1.0035005,0.9937998,0.9992055,0.9984237
2.0,-0.0010357648,0.005675271,0.0155390315,0.0014469028,0.00022632256,-0.013007913,-0.0054386966,-0.0062559657,-0.009116391,-0.00395575,0.0046574995,-0.0018902235,0.9970747,0.9982081,0.9907888,0.9935954,0.99361664,0.99713224,0.98562795,1.0018128,1.0031068,0.9990715,0.9992821,0.9991115
2.0,-0.00855276,0.0025481358,0.011521939,0.0025736243,-0.0037796982,-0.009496547,-0.0036503673,-0.0027909167,-0.0068702213,-0.0065475553,0.0052777603,-0.0058158264,0.9964123,0.9991043,0.9963989,0.99750125,0.9934286,0.9886089,0.98785925,0.9955317,0.99763286,0.99584085,0.99236274,0.99376637
2.0,-0.0073766746,0.005622957,0.013620473,-0.0013955683,-0.0071437284,-0.015253454,-0.0023172162,-0.0011168383,-0.0105823185,-0.0064411163,0.007113859,-0.007516168,0.9964845,1.0030806,0.99330455,0.9945057,0.9942886,0.99717546,0.9843841,1.0000894,1.0031589,0.99224204,0.9986291,0.9970414
2.0,-0.009954721,0.004352033,0.015049364,0.0015875921,-0.0037172511,-0.0132178925,-0.0065108873,-0.0050142817,-0.0089810155,-0.0069043804,0.008123137,-0.0046867244,0.99683166,0.99926627,0.9946035,0.99587166,0.9924616,0.99165803,0.98793167,0.99826473,1.0010536,0.995543,0.9970566,0.9949134
2.0,-0.007494889,0.0050733685,0.01598816,0.0017343014,-0.0018078387,-0.013435252,-0.0070238076,-0.006289996,-0.009194039,-0.006106654,0.0074863583,-0.0031136163,0.9971473,0.9984091,0.9932633,0.99486786,0.99242884,0.99361986,0.98772156,0.9995591,1.0021591,0.99713933,0.9984335,0.9960552
2.0,-0.010103427,0.0042158924,0.015192639,0.0019225329,-0.003401436,-0.013312291,-0.0069063976,-0.0053052492,-0.008612169,-0.006771654,0.008178249,-0.004568707,0.9966392,0.99906707,0.9946077,0.9961193,0.9923716,0.99086934,0.9881223,0.99828124,1.0007113,0.99561673,0.99690115,0.9950611
2.0,-0.006897077,0.004705172,0.017240237,0.0036405846,0.0015062876,-0.012564927,-0.009695232,-0.009078756,-0.008229752,-0.0055798646,0.007395141,-0.00055124983,0.9973378,0.995705,0.9928203,0.99513495,0.99156606,0.99146754,0.989416,0.9996461,1.0014683,1.0000076,0.9983832,0.9959987
2.0,-0.010009505,0.0032670274,0.013563637,0.003027141,-0.0025467873,-0.0110484585,-0.006625913,-0.0051808283,-0.0073371064,-0.0066578686,0.006795563,-0.0044408776,0.99655986,0.99790883,0.99603987,0.997111,0.99240106,0.9880959,0.9890838,0.9963756,0.9982792,0.996654,0.9941357,0.99400085
3.0,0.0052399635,0.0063245706,0.013229635,-0.00028046966,-0.000113599,-0.012679819,-0.0016641691,-0.003925439,-0.009658708,-0.0019364636,0.001243785,-0.0028241388,0.99673074,0.999651,0.9890902,0.9922176,0.9956673,1.0017873,0.98228216,1.0036143,1.0034813,0.9992987,0.99920696,1.002212
3.0,0.018658131,0.0026711859,-0.0020831786,0.011404045,0.011331096,0.006478779,0.0075340085,0.004029669,0.0050468836,0.0031299107,-0.020497069,5.139038e-05,0.9960849,0.9941643,0.99854606,0.9993657,1.0018183,0.9834756,0.98891073,0.9856373,0.9846488,1.0034763,0.97651124,0.9969957
3.0,-0.010013785,0.0042342655,0.015735481,0.0028107166,-0.001608666,-0.01266671,-0.008354977,-0.006927997,-0.008235907,-0.006662078,0.00807213,-0.0031355955,0.9969164,0.997451,0.9947596,0.9960765,0.9917824,0.98991567,0.98925644,0.99799055,1.0002449,0.99731266,0.99676347,0.99471354
3.0,-0.00027618557,0.0011802241,0.0063400306,0.005935028,0.00030393153,-0.003894072,0.0013227463,0.00021136925,-0.0022899844,-0.0033261012,-0.0027428567,-0.005199123,0.9953697,0.9980322,0.99704057,0.99944776,0.99618226,0.985097,0.98761684,0.9924476,0.9924575,0.9975669,0.98569524,0.9948877
3.0,0.003162913,0.0050291605,0.015534487,0.0022891685,0.0031904355,-0.011390414,-0.0056231283,-0.0076376423,-0.008224861,-0.002384076,0.0028641298,-2.8692186e-05,0.99719816,0.9965372,0.9891843,0.9932962,0.99393743,0.9979234,0.9851011,1.0030909,1.0029376,1.0021594,0.9991004,1.0004256
3.0,-0.007273879,0.00520055,0.015664596,0.0013585091,-0.0023408905,-0.013425332,-0.006454628,-0.005662456,-0.009760404,-0.0061650854,0.0073427707,-0.003436394,0.997306,0.9987892,0.9932178,0.99466884,0.99268204,0.9944703,0.98745245,0.99957246,1.0024959,0.9968389,0.9985649,0.9959657
3.0,-0.008840654,0.0029242262,0.012392353,0.0039314106,-0.0013875738,-0.009697445,-0.0063633323,-0.0051389895,-0.00631296,-0.0061186105,0.005190037,-0.004049577,0.9964304,0.9970146,0.9966565,0.99755484,0.99265605,0.9865599,0.9895989,0.995365,0.99666125,0.9975515,0.9924263,0.9938827
3.0,-0.005648583,0.0024491884,0.0098706,0.005177647,9.409338e-05,-0.0073010176,-0.004650265,-0.0039479584,-0.0047247875,-0.0049422625,0.001721412,-0.0037498996,0.9961991,0.9962996,0.99734056,0.9981421,0.993707,0.98505425,0.9897648,0.9937404,0.994275,0.9985351,0.98948276,0.9940387
3.0,0.02629432,0.0040997416,-0.004925195,0.013769805,0.016838279,0.010462105,0.008518331,0.0051307697,0.007955989,0.006246358,-0.028151035,0.0029214658,0.9968032,0.9921598,0.99944466,0.999266,1.004462,0.98249465,0.99022454,0.982603,0.9811382,1.0058837,0.9732992,0.99806666
4.0,-0.010302696,0.0035068877,0.014129013,0.0028292686,-0.0026481636,-0.01159792,-0.007019881,-0.0054644905,-0.0077446904,-0.006779643,0.007321954,-0.0042907596,0.996661,0.99799174,0.9957442,0.99685335,0.9922462,0.9886483,0.98907244,0.99679095,0.99889797,0.9965804,0.99489343,0.994102
4.0,-0.0087425,0.0026072636,0.011933271,0.003352873,-0.0027249008,-0.009710167,-0.00489245,-0.0037733093,-0.006456349,-0.006223621,0.005258523,-0.005142357,0.9962275,0.9982766,0.9964641,0.99778193,0.99313205,0.9872423,0.9886261,0.99551797,0.9970075,0.9963873,0.9922676,0.9939946
4.0,-0.008900106,0.0028325208,0.012272373,0.0035234913,-0.0021644607,-0.00978661,-0.0057005063,-0.0045011565,-0.0065803286,-0.006269414,0.0053766966,-0.004553076,0.99642086,0.99767023,0.9965239,0.9975411,0.9928397,0.98716295,0.98911226,0.9954955,0.99704367,0.9969919,0.99254453,0.99387395
4.0,0.0010422543,0.0015601888,0.0057644397,0.006545499,0.0016700961,-0.003141109,0.0007852316,-0.00029357895,-0.0018844027,-0.0028801728,-0.004192628,-0.004159622,0.9956304,0.99695224,0.99746186,0.99914795,0.99625725,0.98466206,0.9883518,0.991709,0.991599,0.9987962,0.985042,0.99488306
4.0,0.0013500601,0.0015656203,0.005594678,0.006567821,0.0017638169,-0.002948217,0.0010014884,-0.00017245859,-0.0017695259,-0.0028149486,-0.0044587925,-0.004152797,0.9956435,0.9969472,0.99748874,0.9991271,0.99635565,0.9847268,0.98829544,0.9916103,0.9915195,0.9988518,0.98489666,0.99489886
4.0,0.0032463148,0.0015612356,0.0046561994,0.007197827,0.0027912706,-0.0018770993,0.0018342845,0.00032118335,-0.00095674396,-0.0021402426,-0.0062238052,-0.0037642047,0.99558735,0.99663895,0.99759126,0.9992759,0.99693143,0.98438835,0.9883452,0.99096835,0.9906439,0.99934304,0.9838004,0.99514633
